0,Comedy,14819,Heavyweights,6,Ben Stiller
60000000,Horror,628,Interview with the Vampire,7,Brad Pitt
60000000,Horror,628,Interview with the Vampire,7,Tom Cruise
60000000,Horror,628,Interview with the Vampire,7,Antonio Banderas
0,Adventure,37108,A Kid in King Arthur's Court,4,Daniel Craig
40000000,Action,6071,Kiss of Death,6,Samuel L. Jackson
40000000,Action,6071,Kiss of Death,6,Stanley Tucci
40000000,Action,6071,Kiss of Death,6,Nicolas Cage
11000000,Adventure,11,Star Wars,8,Harrison Ford
18000000,Drama,9587,Little Women,7,Christian Bale
30000000,Adventure,4476,Legends of the Fall,7,Anthony Hopkins
30000000,Adventure,4476,Legends of the Fall,7,Brad Pitt
17000000,Drama,28313,Losing Isaiah,6,Samuel L. Jackson
45000000,Drama,3036,Frankenstein,6,Robert De Niro
6,Comedy,17402,Miami Rhapsody,6,Antonio Banderas
0,Crime,8438,Murder in the First,7,Gary Oldman
0,Crime,8438,Murder in the First,7,William H. Macy
34000000,Crime,241,Natural Born Killers,7,Robert Downey Jr.
34000000,Crime,241,Natural Born Killers,7,Tommy Lee Jones
34000000,Crime,241,Natural Born Killers,7,Woody Harrelson
0,Comedy,9058,Only You,6,Robert Downey Jr.
50000000,Action,6950,Outbreak,6,Morgan Freeman
50000000,Action,6950,Outbreak,6,Kevin Spacey
50000000,Action,6950,Outbreak,6,Dustin Hoffman
16000000,Thriller,101,Léon,8,Gary Oldman
16000000,Thriller,101,Léon,8,Jean Reno
8000000,Thriller,680,Pulp Fiction,8,Samuel L. Jackson
8000000,Thriller,680,Pulp Fiction,8,Christopher Walken
8000000,Thriller,680,Pulp Fiction,8,Steve Buscemi
0,History,11450,Quiz Show,7,Ralph Fiennes
32000000,Action,12106,The Quick and the Dead,6,Leonardo DiCaprio
32000000,Action,12106,The Quick and the Dead,6,Russell Crowe
15000000,Drama,3586,Prêt-à-Porter,5,Forest Whitaker
25000000,Drama,278,The Shawshank Redemption,8,Morgan Freeman
0,Crime,9905,Shallow Grave,7,Ewan McGregor
0,Crime,20306,Swimming with Sharks,7,Kevin Spacey
0,Crime,20306,Swimming with Sharks,7,Benicio del Toro
32,Comedy,36614,The Sum of Us,6,Russell Crowe
0,Comedy,27993,Senior Trip,6,Jeremy Renner
38000000,Scie,193,Star Trek: Generations,6,Patrick Stewart
0,Drama,46797,Tom & Viv,6,Willem Dafoe
11000000,Romance,1587,What's Eating Gilbert Grape,8,Leonardo DiCaprio
11000000,Romance,1587,What's Eating Gilbert Grape,8,Johnny Depp
30000000,Action,9271,Virtuosity,5,Denzel Washington
30000000,Action,9271,Virtuosity,5,Russell Crowe
0,Drama,19855,The War,6,Kevin Costner
15000000,Comedy,3049,Ace Ventura: Pet Detective,6,Jim Carrey
0,Action,11382,Bullets Over Broadway,7,John Cusack
62000000,Action,9331,Clear and Present Danger,6,Harrison Ford
